ID,Nombre Formateado,Categoría Calificación,Década,Puntuación Ajustada,Fecha Procesamiento
1337,the-godfather,Regular,NaNs,NaN,2025-03-13
1338,gladiator,Mala,NaNs,NaN,2025-03-13
1339,braveheart,Mala,NaNs,NaN,2025-03-13
1340,django-unchained,Regular,NaNs,NaN,2025-03-13
1341,finding-nemo,Mala,NaNs,NaN,2025-03-13
1342,fight-club,Buena,NaNs,NaN,2025-03-13
1343,the-grand-budapest-hotel,Mala,NaNs,NaN,2025-03-13
1344,avengers:-endgame,Mala,NaNs,NaN,2025-03-13
1345,jurassic-park,Mala,NaNs,NaN,2025-03-13
1346,schindler's-list,Mala,NaNs,NaN,2025-03-13
1347,inception,Buena,NaNs,NaN,2025-03-13
1348,toy-story,Regular,NaNs,NaN,2025-03-13
1349,finding-nemo,Regular,NaNs,NaN,2025-03-13
1350,the-social-network,Regular,NaNs,NaN,2025-03-13
1351,parasite,Mala,NaNs,NaN,2025-03-13
1352,pulp-fiction,Buena,NaNs,NaN,2025-03-13
1353,the-lion-king,Regular,NaNs,NaN,2025-03-13
1354,gladiator,Buena,NaNs,NaN,2025-03-13
1355,the-lion-king,Buena,NaNs,NaN,2025-03-13
1356,star-wars,Mala,NaNs,NaN,2025-03-13
1357,finding-nemo,Mala,NaNs,NaN,2025-03-13
1358,inception,Mala,NaNs,NaN,2025-03-13
1359,the-godfather,Buena,NaNs,NaN,2025-03-13
1360,the-social-network,Regular,NaNs,NaN,2025-03-13
1361,the-dark-knight,Regular,NaNs,NaN,2025-03-13
1362,schindler's-list,Regular,NaNs,NaN,2025-03-13
1363,interstellar,Mala,NaNs,NaN,2025-03-13
1364,the-godfather,Mala,NaNs,NaN,2025-03-13
1365,forrest-gump,Buena,NaNs,NaN,2025-03-13
1366,avengers:-endgame,Buena,NaNs,NaN,2025-03-13
1367,the-matrix,Regular,NaNs,NaN,2025-03-13
1368,the-dark-knight,Buena,NaNs,NaN,2025-03-13
1369,avengers:-endgame,Regular,NaNs,NaN,2025-03-13
1370,the-shawshank-redemption,Mala,NaNs,NaN,2025-03-13
1371,the-shawshank-redemption,Buena,NaNs,NaN,2025-03-13
1372,mad-max:-fury-road,Mala,NaNs,NaN,2025-03-13
1373,fight-club,Buena,NaNs,NaN,2025-03-13
1374,the-matrix,Buena,NaNs,NaN,2025-03-13
1375,the-grand-budapest-hotel,Buena,NaNs,NaN,2025-03-13
1376,the-lion-king,Mala,NaNs,NaN,2025-03-13
1377,whiplash,Mala,NaNs,NaN,2025-03-13
1378,inception,Mala,NaNs,NaN,2025-03-13
1379,fight-club,Regular,NaNs,NaN,2025-03-13
1380,pulp-fiction,Buena,NaNs,NaN,2025-03-13
1381,jurassic-park,Buena,NaNs,NaN,2025-03-13
1382,whiplash,Regular,NaNs,NaN,2025-03-13
1383,avengers:-endgame,Mala,NaNs,NaN,2025-03-13
1384,finding-nemo,Buena,NaNs,NaN,2025-03-13
1385,the-revenant,Regular,NaNs,NaN,2025-03-13
1386,finding-nemo,Buena,NaNs,NaN,2025-03-13
1387,jurassic-park,Mala,NaNs,NaN,2025-03-13
1388,the-godfather,Buena,NaNs,NaN,2025-03-13
1389,gladiator,Mala,NaNs,NaN,2025-03-13
1390,whiplash,Mala,NaNs,NaN,2025-03-13
1391,the-shawshank-redemption,Mala,NaNs,NaN,2025-03-13
1392,inception,Regular,NaNs,NaN,2025-03-13
1393,pulp-fiction,Buena,NaNs,NaN,2025-03-13
1394,the-grand-budapest-hotel,Mala,NaNs,NaN,2025-03-13
1395,the-lord-of-the-rings,Regular,NaNs,NaN,2025-03-13
1396,whiplash,Regular,NaNs,NaN,2025-03-13
1397,the-lion-king,Buena,NaNs,NaN,2025-03-13
1398,coco,Regular,NaNs,NaN,2025-03-13
1399,django-unchained,Mala,NaNs,NaN,2025-03-13
1400,the-lord-of-the-rings,Mala,NaNs,NaN,2025-03-13
1401,schindler's-list,Regular,NaNs,NaN,2025-03-13
1402,gladiator,Buena,NaNs,NaN,2025-03-13
1403,inception,Regular,NaNs,NaN,2025-03-13
1404,fight-club,Mala,NaNs,NaN,2025-03-13
1405,interstellar,Mala,NaNs,NaN,2025-03-13
1406,the-silence-of-the-lambs,Regular,NaNs,NaN,2025-03-13
1407,the-matrix,Mala,NaNs,NaN,2025-03-13
1408,star-wars,Buena,NaNs,NaN,2025-03-13
1409,forrest-gump,Mala,NaNs,NaN,2025-03-13
1410,the-dark-knight,Regular,NaNs,NaN,2025-03-13
1411,the-grand-budapest-hotel,Mala,NaNs,NaN,2025-03-13
1412,the-godfather,Regular,NaNs,NaN,2025-03-13
1413,mad-max:-fury-road,Buena,NaNs,NaN,2025-03-13
1414,the-social-network,Buena,NaNs,NaN,2025-03-13
1415,whiplash,Mala,NaNs,NaN,2025-03-13
1416,interstellar,Regular,NaNs,NaN,2025-03-13
1417,fight-club,Mala,NaNs,NaN,2025-03-13
1418,the-social-network,Regular,NaNs,NaN,2025-03-13
1419,the-social-network,Buena,NaNs,NaN,2025-03-13
1420,fight-club,Mala,NaNs,NaN,2025-03-13
1421,whiplash,Mala,NaNs,NaN,2025-03-13
1422,interstellar,Buena,NaNs,NaN,2025-03-13
1423,star-wars,Buena,NaNs,NaN,2025-03-13
1424,the-shawshank-redemption,Buena,NaNs,NaN,2025-03-13
1425,the-grand-budapest-hotel,Mala,NaNs,NaN,2025-03-13
1426,django-unchained,Buena,NaNs,NaN,2025-03-13
1427,titanic,Buena,NaNs,NaN,2025-03-13
1428,forrest-gump,Mala,NaNs,NaN,2025-03-13
1429,the-shawshank-redemption,Regular,NaNs,NaN,2025-03-13
1430,avengers:-endgame,Mala,NaNs,NaN,2025-03-13
1431,titanic,Buena,NaNs,NaN,2025-03-13
1432,the-shawshank-redemption,Buena,NaNs,NaN,2025-03-13
1433,interstellar,Buena,NaNs,NaN,2025-03-13
1434,the-godfather,Buena,NaNs,NaN,2025-03-13
1435,django-unchained,Mala,NaNs,NaN,2025-03-13
1436,django-unchained,Mala,NaNs,NaN,2025-03-13
1437,the-lord-of-the-rings,Mala,NaNs,NaN,2025-03-13
1438,whiplash,Mala,NaNs,NaN,2025-03-13
1439,the-matrix,Mala,NaNs,NaN,2025-03-13
1440,toy-story,Regular,NaNs,NaN,2025-03-13
1441,interstellar,Buena,NaNs,NaN,2025-03-13
1442,the-lion-king,Mala,NaNs,NaN,2025-03-13
1443,toy-story,Mala,NaNs,NaN,2025-03-13
1444,the-social-network,Buena,NaNs,NaN,2025-03-13
1445,avengers:-endgame,Regular,NaNs,NaN,2025-03-13
1446,mad-max:-fury-road,Buena,NaNs,NaN,2025-03-13
1447,toy-story,Mala,NaNs,NaN,2025-03-13
1448,the-shawshank-redemption,Mala,NaNs,NaN,2025-03-13
1449,the-lord-of-the-rings,Mala,NaNs,NaN,2025-03-13
1450,fight-club,Buena,NaNs,NaN,2025-03-13
1451,star-wars,Regular,NaNs,NaN,2025-03-13
1452,the-social-network,Mala,NaNs,NaN,2025-03-13
1453,avengers:-endgame,Buena,NaNs,NaN,2025-03-13
1454,finding-nemo,Buena,NaNs,NaN,2025-03-13
1455,avengers:-endgame,Mala,NaNs,NaN,2025-03-13
1456,the-revenant,Mala,NaNs,NaN,2025-03-13
1457,the-revenant,Regular,NaNs,NaN,2025-03-13
1458,the-grand-budapest-hotel,Buena,NaNs,NaN,2025-03-13
1459,coco,Buena,NaNs,NaN,2025-03-13
1460,fight-club,Buena,NaNs,NaN,2025-03-13
1461,forrest-gump,Mala,NaNs,NaN,2025-03-13
1462,titanic,Mala,NaNs,NaN,2025-03-13
1463,avengers:-endgame,Mala,NaNs,NaN,2025-03-13
1464,coco,Mala,NaNs,NaN,2025-03-13
1465,coco,Regular,NaNs,NaN,2025-03-13
1466,the-shawshank-redemption,Mala,NaNs,NaN,2025-03-13
1467,toy-story,Mala,NaNs,NaN,2025-03-13
1468,the-matrix,Mala,NaNs,NaN,2025-03-13
1469,the-lion-king,Buena,NaNs,NaN,2025-03-13
1470,django-unchained,Mala,NaNs,NaN,2025-03-13
1471,pulp-fiction,Mala,NaNs,NaN,2025-03-13
1472,the-revenant,Mala,NaNs,NaN,2025-03-13
1473,the-lord-of-the-rings,Mala,NaNs,NaN,2025-03-13
1474,the-social-network,Mala,NaNs,NaN,2025-03-13
1475,the-lion-king,Mala,NaNs,NaN,2025-03-13
1476,titanic,Mala,NaNs,NaN,2025-03-13
1477,whiplash,Mala,NaNs,NaN,2025-03-13
1478,titanic,Mala,NaNs,NaN,2025-03-13
1479,titanic,Regular,NaNs,NaN,2025-03-13
1480,avengers:-endgame,Mala,NaNs,NaN,2025-03-13
1481,finding-nemo,Mala,NaNs,NaN,2025-03-13
1482,the-godfather,Regular,NaNs,NaN,2025-03-13
1483,gladiator,Buena,NaNs,NaN,2025-03-13
1484,avengers:-endgame,Mala,NaNs,NaN,2025-03-13
1485,avengers:-endgame,Mala,NaNs,NaN,2025-03-13
1486,the-godfather,Mala,NaNs,NaN,2025-03-13
1487,fight-club,Buena,NaNs,NaN,2025-03-13
1488,jurassic-park,Mala,NaNs,NaN,2025-03-13
1489,the-matrix,Mala,NaNs,NaN,2025-03-13
1490,star-wars,Mala,NaNs,NaN,2025-03-13
1491,the-lion-king,Regular,NaNs,NaN,2025-03-13
1492,avengers:-endgame,Regular,NaNs,NaN,2025-03-13
1493,braveheart,Buena,NaNs,NaN,2025-03-13
1494,interstellar,Mala,NaNs,NaN,2025-03-13
1495,jurassic-park,Mala,NaNs,NaN,2025-03-13
1496,django-unchained,Regular,NaNs,NaN,2025-03-13
1497,the-lord-of-the-rings,Mala,NaNs,NaN,2025-03-13
1498,mad-max:-fury-road,Regular,NaNs,NaN,2025-03-13
1499,django-unchained,Regular,NaNs,NaN,2025-03-13
1500,mad-max:-fury-road,Mala,NaNs,NaN,2025-03-13
1,interstellar,Mala,NaNs,NaN,2025-03-13
2,the-shawshank-redemption,Mala,NaNs,NaN,2025-03-13
3,jurassic-park,Regular,NaNs,NaN,2025-03-13
4,the-matrix,Regular,NaNs,NaN,2025-03-13
5,the-social-network,Buena,NaNs,NaN,2025-03-13
6,schindler's-list,Buena,NaNs,NaN,2025-03-13
7,star-wars,Regular,NaNs,NaN,2025-03-13
8,the-lion-king,Regular,NaNs,NaN,2025-03-13
9,interstellar,Mala,NaNs,NaN,2025-03-13
10,the-grand-budapest-hotel,Regular,NaNs,NaN,2025-03-13
11,the-silence-of-the-lambs,Mala,NaNs,NaN,2025-03-13
12,spider-man:-no-way-home,Regular,NaNs,NaN,2025-03-13
13,spider-man:-no-way-home,Buena,NaNs,NaN,2025-03-13
14,django-unchained,Buena,NaNs,NaN,2025-03-13
15,star-wars,Buena,NaNs,NaN,2025-03-13
16,spider-man:-no-way-home,Regular,NaNs,NaN,2025-03-13
17,the-godfather,Mala,NaNs,NaN,2025-03-13
18,schindler's-list,Mala,NaNs,NaN,2025-03-13
19,interstellar,Buena,NaNs,NaN,2025-03-13
20,the-grand-budapest-hotel,Buena,NaNs,NaN,2025-03-13
21,mad-max:-fury-road,Mala,NaNs,NaN,2025-03-13
22,spider-man:-no-way-home,Regular,NaNs,NaN,2025-03-13
23,the-social-network,Buena,NaNs,NaN,2025-03-13
24,toy-story,Mala,NaNs,NaN,2025-03-13
25,the-lion-king,Mala,NaNs,NaN,2025-03-13
26,star-wars,Buena,NaNs,NaN,2025-03-13
27,finding-nemo,Mala,NaNs,NaN,2025-03-13
28,the-dark-knight,Mala,NaNs,NaN,2025-03-13
29,pulp-fiction,Regular,NaNs,NaN,2025-03-13
30,the-lion-king,Buena,NaNs,NaN,2025-03-13
31,the-shawshank-redemption,Buena,NaNs,NaN,2025-03-13
32,the-lord-of-the-rings,Buena,NaNs,NaN,2025-03-13
33,interstellar,Mala,NaNs,NaN,2025-03-13
34,pulp-fiction,Buena,NaNs,NaN,2025-03-13
35,finding-nemo,Buena,NaNs,NaN,2025-03-13
36,forrest-gump,Mala,NaNs,NaN,2025-03-13
37,avengers:-endgame,Buena,NaNs,NaN,2025-03-13
38,the-grand-budapest-hotel,Mala,NaNs,NaN,2025-03-13
39,toy-story,Regular,NaNs,NaN,2025-03-13
40,the-grand-budapest-hotel,Mala,NaNs,NaN,2025-03-13
41,schindler's-list,Buena,NaNs,NaN,2025-03-13
42,parasite,Regular,NaNs,NaN,2025-03-13
43,titanic,Buena,NaNs,NaN,2025-03-13
44,mad-max:-fury-road,Buena,NaNs,NaN,2025-03-13
45,whiplash,Mala,NaNs,NaN,2025-03-13
46,spider-man:-no-way-home,Mala,NaNs,NaN,2025-03-13
47,the-godfather,Regular,NaNs,NaN,2025-03-13
48,jurassic-park,Regular,NaNs,NaN,2025-03-13
49,django-unchained,Buena,NaNs,NaN,2025-03-13
50,fight-club,Mala,NaNs,NaN,2025-03-13
51,interstellar,Buena,NaNs,NaN,2025-03-13
52,the-lion-king,Mala,NaNs,NaN,2025-03-13
53,coco,Mala,NaNs,NaN,2025-03-13
54,fight-club,Mala,NaNs,NaN,2025-03-13
55,fight-club,Mala,NaNs,NaN,2025-03-13
56,interstellar,Buena,NaNs,NaN,2025-03-13
57,jurassic-park,Buena,NaNs,NaN,2025-03-13
58,jurassic-park,Mala,NaNs,NaN,2025-03-13
59,whiplash,Mala,NaNs,NaN,2025-03-13
60,gladiator,Buena,NaNs,NaN,2025-03-13
61,braveheart,Regular,NaNs,NaN,2025-03-13
62,coco,Mala,NaNs,NaN,2025-03-13
63,finding-nemo,Regular,NaNs,NaN,2025-03-13
64,braveheart,Mala,NaNs,NaN,2025-03-13
65,django-unchained,Mala,NaNs,NaN,2025-03-13
66,inception,Regular,NaNs,NaN,2025-03-13
67,the-lord-of-the-rings,Regular,NaNs,NaN,2025-03-13
68,forrest-gump,Regular,NaNs,NaN,2025-03-13
69,the-revenant,Buena,NaNs,NaN,2025-03-13
70,the-dark-knight,Mala,NaNs,NaN,2025-03-13
71,pulp-fiction,Buena,NaNs,NaN,2025-03-13
72,titanic,Buena,NaNs,NaN,2025-03-13
73,the-revenant,Mala,NaNs,NaN,2025-03-13
74,schindler's-list,Mala,NaNs,NaN,2025-03-13
75,the-godfather,Mala,NaNs,NaN,2025-03-13
76,the-silence-of-the-lambs,Mala,NaNs,NaN,2025-03-13
77,the-lion-king,Buena,NaNs,NaN,2025-03-13
78,avengers:-endgame,Mala,NaNs,NaN,2025-03-13
79,the-godfather,Regular,NaNs,NaN,2025-03-13
80,spider-man:-no-way-home,Mala,NaNs,NaN,2025-03-13
81,the-matrix,Buena,NaNs,NaN,2025-03-13
82,star-wars,Mala,NaNs,NaN,2025-03-13
83,the-shawshank-redemption,Buena,NaNs,NaN,2025-03-13
84,the-matrix,Buena,NaNs,NaN,2025-03-13
85,fight-club,Regular,NaNs,NaN,2025-03-13
86,the-shawshank-redemption,Mala,NaNs,NaN,2025-03-13
87,the-lion-king,Mala,NaNs,NaN,2025-03-13
88,star-wars,Mala,NaNs,NaN,2025-03-13
89,the-shawshank-redemption,Buena,NaNs,NaN,2025-03-13
90,finding-nemo,Regular,NaNs,NaN,2025-03-13
91,fight-club,Mala,NaNs,NaN,2025-03-13
92,forrest-gump,Mala,NaNs,NaN,2025-03-13
93,pulp-fiction,Mala,NaNs,NaN,2025-03-13
94,star-wars,Mala,NaNs,NaN,2025-03-13
95,fight-club,Mala,NaNs,NaN,2025-03-13
96,interstellar,Mala,NaNs,NaN,2025-03-13
97,the-dark-knight,Mala,NaNs,NaN,2025-03-13
98,the-revenant,Mala,NaNs,NaN,2025-03-13
99,schindler's-list,Mala,NaNs,NaN,2025-03-13
100,braveheart,Buena,NaNs,NaN,2025-03-13
101,coco,Mala,NaNs,NaN,2025-03-13
102,braveheart,Buena,NaNs,NaN,2025-03-13
103,interstellar,Mala,NaNs,NaN,2025-03-13
104,braveheart,Buena,NaNs,NaN,2025-03-13
105,whiplash,Mala,NaNs,NaN,2025-03-13
106,fight-club,Buena,NaNs,NaN,2025-03-13
107,braveheart,Regular,NaNs,NaN,2025-03-13
108,the-godfather,Buena,NaNs,NaN,2025-03-13
109,fight-club,Buena,NaNs,NaN,2025-03-13
110,braveheart,Buena,NaNs,NaN,2025-03-13
111,the-revenant,Regular,NaNs,NaN,2025-03-13
112,forrest-gump,Regular,NaNs,NaN,2025-03-13
113,the-silence-of-the-lambs,Mala,NaNs,NaN,2025-03-13
114,mad-max:-fury-road,Buena,NaNs,NaN,2025-03-13
115,star-wars,Mala,NaNs,NaN,2025-03-13
116,pulp-fiction,Buena,NaNs,NaN,2025-03-13
117,jurassic-park,Regular,NaNs,NaN,2025-03-13
118,parasite,Mala,NaNs,NaN,2025-03-13
119,mad-max:-fury-road,Mala,NaNs,NaN,2025-03-13
120,finding-nemo,Buena,NaNs,NaN,2025-03-13
121,gladiator,Mala,NaNs,NaN,2025-03-13
122,schindler's-list,Mala,NaNs,NaN,2025-03-13
123,the-matrix,Buena,NaNs,NaN,2025-03-13
124,the-grand-budapest-hotel,Mala,NaNs,NaN,2025-03-13
125,pulp-fiction,Mala,NaNs,NaN,2025-03-13
126,braveheart,Buena,NaNs,NaN,2025-03-13
127,avengers:-endgame,Regular,NaNs,NaN,2025-03-13
128,coco,Mala,NaNs,NaN,2025-03-13
129,the-revenant,Regular,NaNs,NaN,2025-03-13
130,braveheart,Buena,NaNs,NaN,2025-03-13
131,whiplash,Regular,NaNs,NaN,2025-03-13
132,avengers:-endgame,Mala,NaNs,NaN,2025-03-13
133,whiplash,Mala,NaNs,NaN,2025-03-13
134,the-lord-of-the-rings,Buena,NaNs,NaN,2025-03-13
135,whiplash,Buena,NaNs,NaN,2025-03-13
136,forrest-gump,Mala,NaNs,NaN,2025-03-13
137,the-matrix,Mala,NaNs,NaN,2025-03-13
138,the-shawshank-redemption,Mala,NaNs,NaN,2025-03-13
139,the-silence-of-the-lambs,Regular,NaNs,NaN,2025-03-13
140,spider-man:-no-way-home,Buena,NaNs,NaN,2025-03-13
141,the-grand-budapest-hotel,Buena,NaNs,NaN,2025-03-13
142,the-matrix,Regular,NaNs,NaN,2025-03-13
143,the-silence-of-the-lambs,Regular,NaNs,NaN,2025-03-13
144,django-unchained,Buena,NaNs,NaN,2025-03-13
145,whiplash,Mala,NaNs,NaN,2025-03-13
146,django-unchained,Mala,NaNs,NaN,2025-03-13
147,braveheart,Buena,NaNs,NaN,2025-03-13
148,the-shawshank-redemption,Mala,NaNs,NaN,2025-03-13
149,the-matrix,Mala,NaNs,NaN,2025-03-13
150,the-lion-king,Mala,NaNs,NaN,2025-03-13
151,spider-man:-no-way-home,Regular,NaNs,NaN,2025-03-13
152,interstellar,Regular,NaNs,NaN,2025-03-13
153,titanic,Mala,NaNs,NaN,2025-03-13
154,inception,Mala,NaNs,NaN,2025-03-13
155,the-silence-of-the-lambs,Mala,NaNs,NaN,2025-03-13
156,the-matrix,Regular,NaNs,NaN,2025-03-13
157,fight-club,Mala,NaNs,NaN,2025-03-13
158,titanic,Buena,NaNs,NaN,2025-03-13
159,the-social-network,Buena,NaNs,NaN,2025-03-13
160,gladiator,Regular,NaNs,NaN,2025-03-13
161,braveheart,Regular,NaNs,NaN,2025-03-13
162,the-matrix,Mala,NaNs,NaN,2025-03-13
163,parasite,Buena,NaNs,NaN,2025-03-13
164,fight-club,Regular,NaNs,NaN,2025-03-13
165,the-revenant,Buena,NaNs,NaN,2025-03-13
166,inception,Regular,NaNs,NaN,2025-03-13
167,the-social-network,Regular,NaNs,NaN,2025-03-13
168,the-silence-of-the-lambs,Mala,NaNs,NaN,2025-03-13
169,gladiator,Regular,NaNs,NaN,2025-03-13
170,finding-nemo,Mala,NaNs,NaN,2025-03-13
171,pulp-fiction,Buena,NaNs,NaN,2025-03-13
172,gladiator,Buena,NaNs,NaN,2025-03-13
173,the-lord-of-the-rings,Buena,NaNs,NaN,2025-03-13
174,avengers:-endgame,Mala,NaNs,NaN,2025-03-13
175,django-unchained,Mala,NaNs,NaN,2025-03-13
176,the-lion-king,Mala,NaNs,NaN,2025-03-13
177,the-silence-of-the-lambs,Buena,NaNs,NaN,2025-03-13
178,the-dark-knight,Mala,NaNs,NaN,2025-03-13
179,spider-man:-no-way-home,Regular,NaNs,NaN,2025-03-13
180,the-grand-budapest-hotel,Buena,NaNs,NaN,2025-03-13
181,spider-man:-no-way-home,Mala,NaNs,NaN,2025-03-13
182,schindler's-list,Buena,NaNs,NaN,2025-03-13
183,parasite,Mala,NaNs,NaN,2025-03-13
184,the-shawshank-redemption,Regular,NaNs,NaN,2025-03-13
185,interstellar,Regular,NaNs,NaN,2025-03-13
186,gladiator,Buena,NaNs,NaN,2025-03-13
187,inception,Buena,NaNs,NaN,2025-03-13
188,the-lord-of-the-rings,Regular,NaNs,NaN,2025-03-13
189,schindler's-list,Regular,NaNs,NaN,2025-03-13
190,fight-club,Regular,NaNs,NaN,2025-03-13
191,fight-club,Mala,NaNs,NaN,2025-03-13
192,fight-club,Mala,NaNs,NaN,2025-03-13
193,the-grand-budapest-hotel,Regular,NaNs,NaN,2025-03-13
194,coco,Mala,NaNs,NaN,2025-03-13
195,the-lion-king,Regular,NaNs,NaN,2025-03-13
196,finding-nemo,Mala,NaNs,NaN,2025-03-13
197,the-lion-king,Buena,NaNs,NaN,2025-03-13
198,the-social-network,Mala,NaNs,NaN,2025-03-13
199,toy-story,Buena,NaNs,NaN,2025-03-13
200,the-revenant,Regular,NaNs,NaN,2025-03-13
201,inception,Regular,NaNs,NaN,2025-03-13
202,the-silence-of-the-lambs,Mala,NaNs,NaN,2025-03-13
203,the-lion-king,Mala,NaNs,NaN,2025-03-13
204,forrest-gump,Mala,NaNs,NaN,2025-03-13
205,the-dark-knight,Regular,NaNs,NaN,2025-03-13
206,mad-max:-fury-road,Mala,NaNs,NaN,2025-03-13
207,the-godfather,Buena,NaNs,NaN,2025-03-13
208,the-shawshank-redemption,Regular,NaNs,NaN,2025-03-13
209,jurassic-park,Mala,NaNs,NaN,2025-03-13
210,star-wars,Regular,NaNs,NaN,2025-03-13
211,star-wars,Buena,NaNs,NaN,2025-03-13
212,fight-club,Buena,NaNs,NaN,2025-03-13
213,the-grand-budapest-hotel,Mala,NaNs,NaN,2025-03-13
214,jurassic-park,Buena,NaNs,NaN,2025-03-13
215,the-lion-king,Buena,NaNs,NaN,2025-03-13
216,the-shawshank-redemption,Mala,NaNs,NaN,2025-03-13
217,fight-club,Mala,NaNs,NaN,2025-03-13
218,whiplash,Regular,NaNs,NaN,2025-03-13
219,the-grand-budapest-hotel,Regular,NaNs,NaN,2025-03-13
220,schindler's-list,Buena,NaNs,NaN,2025-03-13
221,gladiator,Regular,NaNs,NaN,2025-03-13
222,the-godfather,Regular,NaNs,NaN,2025-03-13
223,the-dark-knight,Buena,NaNs,NaN,2025-03-13
224,the-silence-of-the-lambs,Regular,NaNs,NaN,2025-03-13
225,forrest-gump,Regular,NaNs,NaN,2025-03-13
226,forrest-gump,Regular,NaNs,NaN,2025-03-13
227,avengers:-endgame,Regular,NaNs,NaN,2025-03-13
228,the-social-network,Buena,NaNs,NaN,2025-03-13
229,fight-club,Buena,NaNs,NaN,2025-03-13
230,the-dark-knight,Mala,NaNs,NaN,2025-03-13
231,the-revenant,Mala,NaNs,NaN,2025-03-13
232,titanic,Regular,NaNs,NaN,2025-03-13
233,mad-max:-fury-road,Regular,NaNs,NaN,2025-03-13
234,the-grand-budapest-hotel,Regular,NaNs,NaN,2025-03-13
235,the-revenant,Mala,NaNs,NaN,2025-03-13
236,django-unchained,Mala,NaNs,NaN,2025-03-13
237,spider-man:-no-way-home,Regular,NaNs,NaN,2025-03-13
238,finding-nemo,Buena,NaNs,NaN,2025-03-13
239,the-lion-king,Buena,NaNs,NaN,2025-03-13
240,finding-nemo,Mala,NaNs,NaN,2025-03-13
241,the-shawshank-redemption,Mala,NaNs,NaN,2025-03-13
242,schindler's-list,Regular,NaNs,NaN,2025-03-13
243,finding-nemo,Mala,NaNs,NaN,2025-03-13
244,the-lion-king,Mala,NaNs,NaN,2025-03-13
245,pulp-fiction,Regular,NaNs,NaN,2025-03-13
246,the-dark-knight,Mala,NaNs,NaN,2025-03-13
247,interstellar,Mala,NaNs,NaN,2025-03-13
248,interstellar,Buena,NaNs,NaN,2025-03-13
249,the-silence-of-the-lambs,Regular,NaNs,NaN,2025-03-13
250,braveheart,Mala,NaNs,NaN,2025-03-13
251,interstellar,Mala,NaNs,NaN,2025-03-13
252,fight-club,Mala,NaNs,NaN,2025-03-13
253,the-lord-of-the-rings,Buena,NaNs,NaN,2025-03-13
254,whiplash,Mala,NaNs,NaN,2025-03-13
255,the-social-network,Mala,NaNs,NaN,2025-03-13
256,parasite,Buena,NaNs,NaN,2025-03-13
257,the-social-network,Mala,NaNs,NaN,2025-03-13
258,titanic,Regular,NaNs,NaN,2025-03-13
259,the-grand-budapest-hotel,Mala,NaNs,NaN,2025-03-13
260,mad-max:-fury-road,Buena,NaNs,NaN,2025-03-13
261,the-grand-budapest-hotel,Mala,NaNs,NaN,2025-03-13
262,whiplash,Mala,NaNs,NaN,2025-03-13
263,the-grand-budapest-hotel,Regular,NaNs,NaN,2025-03-13
264,the-dark-knight,Mala,NaNs,NaN,2025-03-13
265,the-shawshank-redemption,Buena,NaNs,NaN,2025-03-13
266,braveheart,Buena,NaNs,NaN,2025-03-13
267,fight-club,Mala,NaNs,NaN,2025-03-13
268,inception,Regular,NaNs,NaN,2025-03-13
269,the-lion-king,Regular,NaNs,NaN,2025-03-13
270,the-dark-knight,Mala,NaNs,NaN,2025-03-13
271,parasite,Mala,NaNs,NaN,2025-03-13
272,braveheart,Buena,NaNs,NaN,2025-03-13
273,interstellar,Mala,NaNs,NaN,2025-03-13
274,coco,Mala,NaNs,NaN,2025-03-13
275,finding-nemo,Mala,NaNs,NaN,2025-03-13
276,jurassic-park,Mala,NaNs,NaN,2025-03-13
277,forrest-gump,Regular,NaNs,NaN,2025-03-13
278,mad-max:-fury-road,Mala,NaNs,NaN,2025-03-13
279,the-godfather,Buena,NaNs,NaN,2025-03-13
280,avengers:-endgame,Regular,NaNs,NaN,2025-03-13
281,the-lord-of-the-rings,Buena,NaNs,NaN,2025-03-13
282,pulp-fiction,Mala,NaNs,NaN,2025-03-13
283,django-unchained,Mala,NaNs,NaN,2025-03-13
284,spider-man:-no-way-home,Buena,NaNs,NaN,2025-03-13
285,whiplash,Regular,NaNs,NaN,2025-03-13
286,jurassic-park,Buena,NaNs,NaN,2025-03-13
287,finding-nemo,Mala,NaNs,NaN,2025-03-13
288,schindler's-list,Mala,NaNs,NaN,2025-03-13
289,coco,Mala,NaNs,NaN,2025-03-13
290,the-lion-king,Mala,NaNs,NaN,2025-03-13
291,pulp-fiction,Buena,NaNs,NaN,2025-03-13
292,star-wars,Buena,NaNs,NaN,2025-03-13
293,finding-nemo,Mala,NaNs,NaN,2025-03-13
294,spider-man:-no-way-home,Buena,NaNs,NaN,2025-03-13
295,the-social-network,Buena,NaNs,NaN,2025-03-13
296,the-lion-king,Regular,NaNs,NaN,2025-03-13
297,titanic,Regular,NaNs,NaN,2025-03-13
298,braveheart,Buena,NaNs,NaN,2025-03-13
299,whiplash,Buena,NaNs,NaN,2025-03-13
300,gladiator,Mala,NaNs,NaN,2025-03-13
301,the-revenant,Regular,NaNs,NaN,2025-03-13
302,the-lord-of-the-rings,Regular,NaNs,NaN,2025-03-13
303,the-dark-knight,Regular,NaNs,NaN,2025-03-13
304,the-lord-of-the-rings,Buena,NaNs,NaN,2025-03-13
305,the-shawshank-redemption,Regular,NaNs,NaN,2025-03-13
306,the-dark-knight,Regular,NaNs,NaN,2025-03-13
307,braveheart,Buena,NaNs,NaN,2025-03-13
308,avengers:-endgame,Mala,NaNs,NaN,2025-03-13
309,the-dark-knight,Mala,NaNs,NaN,2025-03-13
